Date,Income,Expense,Net_Savings,Savings_Rate,Rolling_Income,Rolling_Expense,Rolling_Savings,Category,Source,Category_Encoded
2028-07-23,0.0,-2407.89,-2407.89,,2299.613333333334,-3449.8633333333332,-1150.2500000000005,Transport,synthetic,25
2028-07-25,0.0,-2618.13,-2618.13,,0.0,-2721.766666666667,-2721.7666666666673,Subscriptions,synthetic,23
2028-07-29,7102.299999999999,0.0,7102.299999999999,1.0,2367.433333333334,-1675.3400000000001,692.0933333333323,Gift,synthetic,9
2028-07-31,0.0,-5220.42,-5220.42,,2367.433333333334,-2612.8500000000004,-245.41666666666757,Health,synthetic,12
2028-08-02,0.0,-2688.88,-2688.88,,2367.433333333334,-2636.433333333334,-269.0000000000009,Pets,synthetic,20
2028-08-04,3345.95,0.0,3345.95,1.0,1115.3166666666673,-2636.433333333334,-1521.1166666666675,Tax Return,synthetic,24
2028-08-08,0.0,-4606.139999999999,-4606.139999999999,,1115.3166666666673,-2431.6733333333336,-1316.3566666666673,Education,synthetic,3
2028-08-14,2566.92,0.0,2566.92,1.0,1970.9566666666672,-1535.38,435.5766666666662,Bonus,synthetic,0
2028-08-16,2700.07,-1970.03,730.0400000000002,0.27037817538063835,1755.6633333333339,-2192.056666666667,-436.39333333333366,Gift,synthetic,9
2028-08-18,2891.4,-1756.93,1134.47,0.3923601023725531,2719.463333333334,-1242.3200000000004,1477.1433333333327,Gift,synthetic,9
2028-08-20,7045.99,-3994.25,3051.74,0.4331172766353628,4212.486666666668,-2573.736666666667,1638.7499999999993,Salary,synthetic,22
2028-08-22,0.0,-2112.67,-2112.67,,3312.4633333333345,-2621.2833333333338,691.1799999999994,Education,synthetic,3
2028-08-26,3145.57,0.0,3145.57,1.0,3397.186666666667,-2035.6400000000003,1361.546666666666,Investment,synthetic,15
2028-09-03,4088.65,0.0,4088.65,1.0,2411.406666666667,-704.2233333333337,1707.1833333333327,Gift,synthetic,9
2028-09-07,0.0,-2347.38,-2347.38,,2411.406666666667,-782.4600000000004,1628.946666666666,Education,synthetic,3
2028-09-09,5097.42,0.0,5097.42,1.0,3062.023333333334,-782.4600000000004,2279.563333333333,Bonus,synthetic,0
2028-09-11,0.0,-1461.15,-1461.15,,1699.1400000000006,-1269.5100000000004,429.6299999999995,Transport,synthetic,25
2028-09-13,0.0,-1155.4,-1155.4,,1699.1400000000006,-872.1833333333337,826.9566666666661,Health,synthetic,12
2028-09-17,3410.82,0.0,3410.82,1.0,1136.9400000000007,-872.1833333333337,264.7566666666662,Tax Return,synthetic,24
2028-09-21,0.0,-1408.45,-1408.45,,1136.9400000000007,-854.6166666666671,282.32333333333287,Rent,synthetic,21
2028-09-27,2573.24,0.0,2573.24,1.0,1994.6866666666672,-469.48333333333363,1525.203333333333,Salary,synthetic,22
2028-09-29,3786.9,0.0,3786.9,1.0,2120.046666666667,-469.48333333333363,1650.5633333333328,Tax Return,synthetic,24
2028-10-01,0.0,-4216.22,-4216.22,,2120.046666666667,-1405.406666666667,714.6399999999994,Education,synthetic,3
2028-10-03,0.0,-1581.67,-1581.67,,1262.3000000000006,-1932.6300000000003,-670.3300000000005,Groceries,synthetic,10
2028-10-07,13405.32,-2200.71,11204.61,0.8358330871624102,4468.4400000000005,-2666.2000000000003,1802.2399999999998,Salary,synthetic,22
2028-10-09,6475.629999999999,-3485.16,2990.4699999999993,0.4618037163951615,6626.983333333334,-2422.513333333334,4204.469999999999,Entertainment,synthetic,5
2028-10-11,0.0,-3510.92,-3510.92,,6626.983333333334,-3065.596666666667,3561.386666666666,Food,synthetic,7
2028-10-13,0.0,-4553.5599999999995,-4553.5599999999995,,2158.5433333333335,-3849.8799999999997,-1691.3366666666673,Education,synthetic,3
2028-10-23,2684.86,0.0,2684.86,1.0,894.953333333334,-2688.1600000000003,-1793.206666666667,Bonus,synthetic,0
2028-10-25,4000.14,-1632.71,2367.43,0.5918367857125001,2228.333333333334,-2062.09,166.24333333333288,Medical,synthetic,16
2028-10-27,3342.76,-1323.56,2019.2000000000003,0.6040517416745445,3342.5866666666675,-985.4233333333336,2357.1633333333325,Bonus,synthetic,0
2028-11-10,3346.44,0.0,3346.44,1.0,3563.113333333334,-985.4233333333336,2577.689999999999,Gift,synthetic,9
2028-11-12,3728.83,-3476.51,252.3199999999997,0.06766733801219141,3472.6766666666676,-1600.0233333333338,1872.6533333333327,Medical,synthetic,16
2028-11-14,0.0,-2756.26,-2756.26,,2358.423333333334,-2077.5900000000006,280.8333333333326,Pets,synthetic,20
2028-11-20,0.0,-987.62,-987.62,,1242.9433333333338,-2406.796666666667,-1163.8533333333341,Subscriptions,synthetic,23
2028-11-24,2345.91,0.0,2345.91,1.0,781.9700000000006,-1247.9600000000003,-465.9900000000007,Gift,synthetic,9
2028-11-26,3807.65,0.0,3807.65,1.0,2051.186666666667,-329.206666666667,1721.9799999999996,Gift,synthetic,9
2028-11-28,2850.64,-3217.79,-367.1500000000001,-0.12879563887407744,3001.4,-1072.596666666667,1928.8033333333326,Bonus,synthetic,0
2028-11-30,3328.75,0.0,3328.75,1.0,3329.013333333334,-1072.596666666667,2256.416666666666,Tax Return,synthetic,24
2028-12-02,3270.7,-4370.74,-1100.04,-0.33633167211911824,3150.0300000000007,-2529.51,620.5199999999994,Education,synthetic,3
2028-12-04,0.0,-2289.66,-2289.66,,2199.816666666667,-2220.1333333333337,-20.316666666667214,Rent,synthetic,21
2028-12-08,4281.87,0.0,4281.87,1.0,2517.523333333334,-2220.1333333333337,297.3899999999994,Salary,synthetic,22
2028-12-10,0.0,-1880.69,-1880.69,,1427.2900000000006,-1390.1166666666668,37.17333333333272,Subscriptions,synthetic,23
2028-12-20,4038.98,0.0,4038.98,1.0,2773.6166666666672,-626.896666666667,2146.7199999999993,Gift,synthetic,9
2028-12-22,0.0,-2532.16,-2532.16,,1346.3266666666673,-1470.95,-124.6233333333339,Health,synthetic,12
2028-12-24,2282.19,0.0,2282.19,1.0,2107.0566666666673,-844.0533333333336,1263.0033333333329,Bonus,synthetic,0
2028-12-28,0.0,-2092.12,-2092.12,,760.7300000000006,-1541.426666666667,-780.6966666666672,Insurance,synthetic,14
2029-01-07,6868.5,0.0,6868.5,1.0,3050.230000000001,-697.3733333333336,2352.856666666666,Gift,synthetic,9
2029-01-09,0.0,-6827.4,-6827.4,,2289.5000000000005,-2973.1733333333336,-683.6733333333341,Education,synthetic,3
2029-01-15,12315.67,0.0,12315.67,1.0,6394.723333333334,-2275.8,4118.923333333333,Gift,synthetic,9
2029-01-17,2033.17,-1050.26,982.9100000000001,0.48343719413526665,4782.946666666668,-2625.8866666666668,2157.0599999999995,Groceries,synthetic,10
2029-01-19,0.0,-1244.63,-1244.63,,4782.946666666668,-764.9633333333337,4017.983333333333,Medical,synthetic,16
2029-01-23,4248.94,0.0,4248.94,1.0,2094.0366666666673,-764.9633333333337,1329.0733333333326,Bonus,synthetic,0
2029-01-29,0.0,-2141.24,-2141.24,,1416.3133333333337,-1128.6233333333337,287.6899999999993,Education,synthetic,3
2029-02-04,7104.620000000001,0.0,7104.620000000001,1.0,3784.5200000000004,-713.7466666666669,3070.773333333333,Bonus,synthetic,0
2029-02-06,3859.15,-4307.49,-448.3399999999997,-0.1161758418304548,3654.5900000000006,-2149.576666666667,1505.013333333333,Bonus,synthetic,0
2029-02-08,0.0,-1592.93,-1592.93,,3654.5900000000006,-1966.806666666667,1687.783333333333,Debt,synthetic,2
2029-02-24,3569.69,-1620.52,1949.17,0.5460334090635321,2476.2800000000007,-2506.98,-30.7000000000005,Education,synthetic,3
2029-03-02,6972.110000000001,0.0,6972.110000000001,1.0,3513.9333333333343,-1071.1500000000003,2442.783333333333,Investment,synthetic,15
2029-03-06,5537.2,-4561.26,975.9399999999996,0.1762515350718774,5359.666666666668,-2060.5933333333337,3299.0733333333324,Food,synthetic,7
2029-03-10,2586.14,-5209.49,-2623.35,-1.0143882388424448,5031.8166666666675,-3256.9166666666665,1774.8999999999996,Health,synthetic,12
2029-03-12,8456.7,-1289.71,7166.990000000001,0.8474925207232136,5526.68,-3686.8199999999997,1839.8599999999994,Gift,synthetic,9
2029-03-16,0.0,-3744.76,-3744.76,,3680.946666666667,-3414.653333333333,266.2933333333328,Entertainment,synthetic,5
2029-03-22,4046.67,0.0,4046.67,1.0,4167.790000000001,-1678.1566666666668,2489.6333333333328,Tax Return,synthetic,24
2029-03-24,4476.53,0.0,4476.53,1.0,2841.066666666667,-1248.2533333333333,1592.8133333333326,Bonus,synthetic,0
2029-03-26,7131.0,-4166.13,2964.87,0.4157719814892722,5218.066666666667,-1388.71,3829.356666666665,Education,synthetic,3
2029-03-28,0.0,-1798.2,-1798.2,,3869.1766666666676,-1988.11,1881.066666666666,Food,synthetic,7
2029-03-30,0.0,-2337.61,-2337.61,,2377.0000000000005,-2767.3133333333335,-390.3133333333341,Utilities,synthetic,27
2029-04-05,0.0,-2046.83,-2046.83,,0.0,-2060.88,-2060.8800000000006,Groceries,synthetic,10
2029-04-09,6575.360000000001,-2227.57,4347.790000000001,0.6612246325676465,2191.7866666666673,-2204.0033333333336,-12.216666666667152,Gift,synthetic,9
2029-04-11,0.0,-2857.16,-2857.16,,2191.7866666666673,-2377.1866666666665,-185.40000000000023,Medical,synthetic,16
2029-04-15,6716.889999999999,0.0,6716.889999999999,1.0,4430.750000000001,-1694.9099999999999,2735.8399999999997,Gift,synthetic,9
2029-04-17,0.0,-1960.8,-1960.8,,2238.9633333333336,-1605.9866666666667,632.9766666666659,Entertainment,synthetic,5
2029-04-19,0.0,-2215.1,-2215.1,,2238.9633333333336,-1391.9666666666665,846.9966666666659,Insurance,synthetic,14
2029-04-25,4116.87,0.0,4116.87,1.0,1372.2900000000006,-1391.9666666666665,-19.676666666667188,Gift,synthetic,9
2029-04-27,3489.83,0.0,3489.83,1.0,2535.566666666667,-738.3666666666664,1797.1999999999996,Salary,synthetic,22
2029-04-29,3214.17,0.0,3214.17,1.0,3606.9566666666674,0.0,3606.9566666666665,Bonus,synthetic,0
2029-05-01,0.0,-1694.07,-1694.07,,2234.6666666666674,-564.6899999999999,1669.9766666666662,Food,synthetic,7
2029-05-03,5181.44,-3026.13,2155.3099999999995,0.41596737586462446,2798.536666666667,-1573.3999999999999,1225.136666666666,Food,synthetic,7
2029-05-05,4997.03,0.0,4997.03,1.0,3392.8233333333337,-1573.3999999999999,1819.4233333333325,Tax Return,synthetic,24
2029-05-07,7600.74,0.0,7600.74,1.0,5926.403333333333,-1008.71,4917.693333333333,Gift,synthetic,9
2029-05-09,0.0,-4537.84,-4537.84,,4199.256666666667,-1512.6133333333335,2686.6433333333325,Medical,synthetic,16
2029-05-11,0.0,-3364.25,-3364.25,,2533.5800000000004,-2634.03,-100.45000000000073,Insurance,synthetic,14
2029-05-15,0.0,-2635.74,-2635.74,,0.0,-3512.61,-3512.6100000000006,Utilities,synthetic,27
2029-05-19,4169.37,0.0,4169.37,1.0,1389.7900000000006,-1999.9966666666667,-610.2066666666673,Bonus,synthetic,0
2029-05-27,0.0,-2538.51,-2538.51,,1389.7900000000006,-1724.75,-334.96000000000066,Entertainment,synthetic,5
2029-06-04,2560.22,0.0,2560.22,1.0,2243.196666666667,-846.1700000000001,1397.026666666666,Tax Return,synthetic,24
2029-06-06,0.0,-2588.44,-2588.44,,853.4066666666672,-1708.9833333333336,-855.5766666666674,Groceries,synthetic,10
2029-06-08,4314.39,0.0,4314.39,1.0,2291.5366666666673,-862.8133333333334,1428.7233333333327,Gift,synthetic,9
2029-06-10,0.0,-1777.51,-1777.51,,1438.1300000000008,-1455.3166666666666,-17.18666666666718,Pets,synthetic,20
2029-06-12,0.0,-1378.55,-1378.55,,1438.1300000000003,-1052.02,386.10999999999945,Entertainment,synthetic,5
2029-06-14,0.0,-1906.42,-1906.42,,0.0,-1687.493333333333,-1687.4933333333338,Utilities,synthetic,27
2029-06-22,0.0,-1861.29,-1861.29,,0.0,-1715.42,-1715.4200000000003,Transport,synthetic,25
2029-06-24,10304.189999999999,-2248.89,8055.299999999999,0.7817499483219933,3434.73,-2005.5333333333335,1429.196666666666,Bonus,synthetic,0
2029-06-26,0.0,-2377.72,-2377.72,,3434.73,-2162.633333333333,1272.0966666666661,Food,synthetic,7
2029-06-28,0.0,-1287.81,-1287.81,,3434.73,-1971.4733333333334,1463.2566666666662,Food,synthetic,7
2029-06-30,6010.05,0.0,6010.05,1.0,2003.3500000000006,-1221.8433333333332,781.5066666666662,Investment,synthetic,15
2029-07-02,0.0,-3949.28,-3949.28,,2003.3500000000006,-1745.6966666666667,257.65333333333257,Insurance,synthetic,14
2029-07-16,9424.82,0.0,9424.82,1.0,5144.956666666668,-1316.4266666666667,3828.5299999999993,Bonus,synthetic,0
2029-07-18,3302.85,-1191.12,2111.73,0.6393660020891049,4242.556666666668,-1713.4666666666665,2529.0899999999997,Bonus,synthetic,0
2029-07-20,0.0,-3335.86,-3335.86,,4242.556666666667,-1508.993333333333,2733.563333333333,Pets,synthetic,20
2029-07-22,0.0,-2289.57,-2289.57,,1100.9500000000005,-2272.1833333333334,-1171.2333333333338,Food,synthetic,7
2029-07-28,0.0,-1854.34,-1854.34,,0.0,-2493.2566666666667,-2493.256666666667,Utilities,synthetic,27
2029-08-07,3791.67,0.0,3791.67,1.0,1263.8900000000006,-1381.3033333333333,-117.41333333333387,Gift,synthetic,9
2029-08-09,0.0,-1278.13,-1278.13,,1263.8900000000006,-1044.1566666666668,219.73333333333298,Education,synthetic,3
2029-08-13,6832.29,0.0,6832.29,1.0,3541.320000000001,-426.04333333333335,3115.276666666666,Salary,synthetic,22
2029-08-15,0.0,-2043.03,-2043.03,,2277.4300000000007,-1107.0533333333333,1170.3766666666663,Food,synthetic,7
2029-08-17,3709.69,-1357.09,2352.6000000000004,0.634176979747634,3513.993333333334,-1133.3733333333332,2380.62,Gift,synthetic,9
2029-08-19,0.0,-2003.61,-2003.61,,1236.563333333334,-1801.243333333333,-564.6800000000001,Entertainment,synthetic,5
2029-08-29,0.0,-2203.55,-2203.55,,1236.563333333334,-1854.75,-618.1866666666668,Subscriptions,synthetic,23
2029-09-02,3395.62,0.0,3395.62,1.0,1131.873333333334,-1402.3866666666665,-270.5133333333336,Gift,synthetic,9
2029-09-04,3586.99,-1391.76,2195.2299999999996,0.6119978031720188,2327.5366666666673,-1198.4366666666667,1129.0999999999995,Salary,synthetic,22
2029-09-06,0.0,-2428.21,-2428.21,,2327.5366666666673,-1273.3233333333335,1054.213333333333,Entertainment,synthetic,5
2029-09-20,3344.23,0.0,3344.23,1.0,2310.406666666667,-1273.3233333333335,1037.0833333333328,Bonus,synthetic,0
2029-09-22,0.0,-1715.78,-1715.78,,1114.743333333334,-1381.33,-266.586666666667,Debt,synthetic,2
2029-09-26,3070.9,-2009.59,1061.3100000000002,0.34560226643654957,2138.3766666666675,-1241.79,896.5866666666665,Investment,synthetic,15
2029-10-16,7031.48,0.0,7031.48,1.0,3367.4600000000005,-1241.79,2125.6699999999996,Gift,synthetic,9
2029-10-18,0.0,-1768.62,-1768.62,,3367.4600000000005,-1259.4033333333334,2108.056666666666,Health,synthetic,12
2029-10-28,3939.61,-2166.73,1772.88,0.4500140876888829,3657.0300000000007,-1311.783333333333,2345.2466666666664,Food,synthetic,7
2029-10-30,3157.55,-617.03,2540.5200000000004,0.80458583395354,2365.7200000000007,-1517.4599999999998,848.2599999999999,Medical,synthetic,16
2029-11-03,4133.88,-3184.7200000000003,949.1599999999999,0.22960511674262432,3743.6800000000007,-1989.493333333333,1754.1866666666665,Bonus,synthetic,0
2029-11-09,4368.73,-1371.44,2997.2899999999995,0.6860781050785926,3886.7200000000007,-1724.3966666666665,2162.3233333333333,Insurance,synthetic,14
2029-11-11,3660.86,-1320.05,2340.8100000000004,0.6394153286386259,4054.490000000001,-1958.7366666666667,2095.7533333333326,Health,synthetic,12
2029-11-15,4373.95,-2284.07,2089.8799999999997,0.4778015295099395,4134.513333333333,-1658.5199999999998,2475.993333333333,Education,synthetic,3
2029-11-21,1829.33,-2079.13,-249.80000000000018,-0.1365527269546775,3288.046666666667,-1894.4166666666667,1393.6299999999994,Investment,synthetic,15
2029-11-23,1682.94,0.0,1682.94,1.0,2628.7400000000002,-1454.3999999999996,1174.3399999999995,Investment,synthetic,15
2029-11-25,3362.28,0.0,3362.28,1.0,2291.5166666666673,-693.0433333333332,1598.4733333333331,Salary,synthetic,22
2029-11-27,3411.53,-3503.6800000000003,-92.15000000000009,-0.02701134095259314,2818.9166666666674,-1167.8933333333332,1651.0233333333333,Health,synthetic,12
2029-11-29,3747.28,-2628.39,1118.8900000000003,0.2985872419461584,3507.0300000000007,-2044.0233333333333,1463.0066666666664,Pets,synthetic,20
2029-12-01,2507.76,0.0,2507.76,1.0,3222.190000000001,-2044.0233333333333,1178.1666666666665,Investment,synthetic,15
2029-12-03,0.0,-2117.79,-2117.79,,2085.013333333334,-1582.0599999999997,502.9533333333332,Entertainment,synthetic,5
2029-12-05,2433.42,0.0,2433.42,1.0,1647.0600000000006,-705.9299999999998,941.1299999999998,Bonus,synthetic,0
2029-12-07,0.0,-3683.38,-3683.38,,811.1400000000007,-1933.7233333333334,-1122.5833333333337,Education,synthetic,3
2029-12-13,6676.46,-3467.16,3209.3,0.4806888680528304,3036.626666666667,-2383.513333333333,653.1133333333331,Investment,synthetic,15
2029-12-17,4157.59,-2992.26,1165.33,0.28028978326386195,3611.350000000001,-3380.933333333333,230.41666666666637,Rent,synthetic,21
2029-12-23,3949.18,0.0,3949.18,1.0,4927.743333333334,-2153.14,2774.603333333333,Tax Return,synthetic,24
2029-12-25,3845.22,0.0,3845.22,1.0,3983.9966666666674,-997.42,2986.5766666666664,Bonus,synthetic,0
2029-12-27,6545.84,-7236.67,-690.8299999999999,-0.10553725725040636,4780.080000000001,-2412.2233333333334,2367.856666666666,Bonus,synthetic,0
2029-12-29,0.0,-3851.6800000000003,-3851.6800000000003,,3463.686666666667,-3696.116666666667,-232.43000000000043,Education,synthetic,3
2030-01-02,4081.0,0.0,4081.0,1.0,3542.2800000000007,-3696.116666666667,-153.83666666666704,Tax Return,synthetic,24
2030-01-04,4257.38,-2257.82,1999.56,0.46966913923586806,2779.4600000000005,-2036.5,742.9599999999996,Bonus,synthetic,0
2030-01-06,0.0,-3049.03,-3049.03,,2779.4600000000005,-1768.95,1010.5099999999998,Debt,synthetic,2
2030-01-08,4764.66,-2548.76,2215.8999999999996,0.4650699105497558,3007.346666666667,-2618.536666666667,388.8099999999995,Health,synthetic,12
2030-01-10,3939.93,0.0,3939.93,1.0,2901.5300000000007,-1865.9300000000003,1035.5999999999995,Investment,synthetic,15
2030-01-12,3984.77,-3738.6899999999996,246.08000000000038,0.06175513266763211,4229.786666666667,-2095.8166666666666,2133.9699999999993,Entertainment,synthetic,5
2030-01-18,0.0,-2107.03,-2107.03,,2641.566666666667,-1948.573333333333,692.9933333333329,Insurance,synthetic,14
2030-01-20,2836.99,0.0,2836.99,1.0,2273.9200000000005,-1948.573333333333,325.34666666666635,Gift,synthetic,9
2030-01-24,0.0,-1780.72,-1780.72,,945.6633333333339,-1295.9166666666667,-350.2533333333338,Debt,synthetic,2
2030-01-26,3251.9,0.0,3251.9,1.0,2029.6300000000003,-593.5733333333334,1436.0566666666664,Tax Return,synthetic,24
2030-01-28,0.0,-2116.49,-2116.49,,1083.9666666666674,-1299.07,-215.1033333333336,Education,synthetic,3
2030-02-15,2788.99,0.0,2788.99,1.0,2013.6300000000003,-705.4966666666666,1308.133333333333,Bonus,synthetic,0
2030-02-19,0.0,-1850.42,-1850.42,,929.6633333333339,-1322.3033333333333,-392.6400000000005,Rent,synthetic,21
2030-02-25,7757.21,0.0,7757.21,1.0,3515.4,-616.8066666666667,2898.593333333333,Salary,synthetic,22
2030-03-01,3951.59,-1874.39,2077.2,0.5256618222032143,3902.9333333333343,-1241.6033333333335,2661.3299999999995,Insurance,synthetic,14
2030-03-03,0.0,-5140.12,-5140.12,,3902.9333333333343,-2338.17,1564.7633333333326,Health,synthetic,12
2030-03-09,7941.31,0.0,7941.31,1.0,3964.3000000000006,-2338.17,1626.1299999999994,Investment,synthetic,15
2030-03-11,0.0,-1688.38,-1688.38,,2647.103333333334,-2276.1666666666665,370.9366666666662,Insurance,synthetic,14
2030-03-13,6225.24,-1712.27,4512.969999999999,0.7249471506319435,4722.183333333334,-1133.55,3588.6333333333328,Investment,synthetic,15
2030-03-17,0.0,-5410.27,-5410.27,,2075.0800000000004,-2936.9733333333334,-861.8933333333343,Debt,synthetic,2
2030-03-21,2784.21,0.0,2784.21,1.0,3003.15,-2374.18,628.969999999999,Investment,synthetic,15
2030-03-25,0.0,-1473.19,-1473.19,,928.0700000000006,-2294.486666666667,-1366.4166666666672,Utilities,synthetic,27
2030-03-27,7466.360000000001,-1658.1,5808.26,0.7779239147322122,3416.856666666668,-1043.7633333333333,2373.093333333333,Bonus,synthetic,0
2030-03-31,0.0,-2681.47,-2681.47,,2488.7866666666673,-1937.5866666666668,551.1999999999997,Entertainment,synthetic,5
2030-04-02,4356.74,0.0,4356.74,1.0,3941.033333333334,-1446.5233333333333,2494.5099999999998,Gift,synthetic,9
2030-04-04,0.0,-2000.29,-2000.29,,1452.2466666666671,-1560.5866666666668,-108.34000000000044,Insurance,synthetic,14
2030-04-08,10196.66,-1978.46,8218.2,0.8059697979534476,4851.133333333334,-1326.25,3524.883333333333,Salary,synthetic,22
2030-04-10,0.0,-4091.65,-4091.65,,3398.886666666667,-2690.133333333333,708.7533333333332,Debt,synthetic,2
2030-04-18,3718.87,0.0,3718.87,1.0,4638.510000000001,-2023.3700000000001,2615.14,Tax Return,synthetic,24
2030-04-20,0.0,-1331.64,-1331.64,,1239.623333333334,-1807.7633333333333,-568.1400000000006,Education,synthetic,3
2030-04-24,4364.55,0.0,4364.55,1.0,2694.473333333334,-443.88000000000005,2250.593333333333,Salary,synthetic,22
2030-04-26,7042.29,-580.94,6461.35,0.9175069473140129,3802.2800000000007,-637.5266666666668,3164.7533333333326,Tax Return,synthetic,24
2030-04-28,0.0,-1776.4,-1776.4,,3802.2800000000007,-785.7800000000001,3016.4999999999995,Rent,synthetic,21
2030-04-30,0.0,-1878.25,-1878.25,,2347.4300000000007,-1411.8633333333335,935.5666666666662,Rent,synthetic,21
2030-05-08,3975.2,0.0,3975.2,1.0,1325.0666666666673,-1218.2166666666667,106.8499999999993,Tax Return,synthetic,24
2030-05-10,0.0,-2323.78,-2323.78,,1325.0666666666673,-1400.676666666667,-75.61000000000074,Rent,synthetic,21
2030-05-12,0.0,-1743.04,-1743.04,,1325.0666666666673,-1355.6066666666668,-30.54000000000072,Medical,synthetic,16
2030-05-14,3674.05,0.0,3674.05,1.0,1224.683333333334,-1355.6066666666668,-130.92333333333394,Salary,synthetic,22
2030-05-22,4267.96,0.0,4267.96,1.0,2647.3366666666675,-581.0133333333333,2066.323333333333,Investment,synthetic,15
2030-05-28,2719.57,-1334.62,1384.9500000000003,0.5092533010733316,3553.8600000000006,-444.8733333333333,3108.986666666666,Debt,synthetic,2
2030-05-30,3918.54,0.0,3918.54,1.0,3635.356666666667,-444.8733333333333,3190.483333333333,Salary,synthetic,22
2030-06-01,0.0,-1726.88,-1726.88,,2212.7033333333343,-1020.5,1192.2033333333327,Pets,synthetic,20
2030-06-07,3841.36,0.0,3841.36,1.0,2586.6333333333337,-575.6266666666667,2011.0066666666662,Gift,synthetic,9
2030-06-09,3843.86,0.0,3843.86,1.0,2561.7400000000007,-575.6266666666667,1986.1133333333328,Investment,synthetic,15
2030-06-13,4108.4,-1850.14,2258.2599999999993,0.5496689708889104,3931.2066666666674,-616.7133333333334,3314.4933333333324,Investment,synthetic,15
2030-06-17,0.0,-1471.43,-1471.43,,2650.7533333333336,-1107.19,1543.5633333333324,Entertainment,synthetic,5
2030-06-19,3554.74,0.0,3554.74,1.0,2554.3800000000006,-1107.19,1447.189999999999,Bonus,synthetic,0
2030-06-21,0.0,-1806.72,-1806.72,,1184.9133333333339,-1092.7166666666667,92.19666666666588,Entertainment,synthetic,5
2030-07-09,3341.41,0.0,3341.41,1.0,2298.716666666667,-602.24,1696.4766666666658,Tax Return,synthetic,24
2030-07-11,1625.22,-2572.17,-946.95,-0.5826595783955403,1655.543333333334,-1459.63,195.9133333333326,Bonus,synthetic,0
2030-07-13,0.0,-3053.48,-3053.48,,1655.543333333334,-1875.2166666666665,-219.67333333333409,Insurance,synthetic,14
2030-07-15,4055.11,0.0,4055.11,1.0,1893.4433333333338,-1875.2166666666665,18.226666666666006,Gift,synthetic,9
2030-07-19,0.0,-1149.34,-1149.34,,1351.7033333333338,-1400.9399999999998,-49.23666666666728,Education,synthetic,3
2030-07-31,2987.44,0.0,2987.44,1.0,2347.516666666667,-383.1133333333333,1964.4033333333327,Gift,synthetic,9
2030-08-02,0.0,-2791.56,-2791.56,,995.813333333334,-1313.6333333333332,-317.8200000000006,Education,synthetic,3
2030-08-08,3317.21,0.0,3317.21,1.0,2101.5500000000006,-930.52,1171.0299999999995,Gift,synthetic,9
2030-08-10,0.0,-2803.28,-2803.28,,1105.7366666666674,-1864.9466666666667,-759.2100000000006,Medical,synthetic,16
2030-08-12,6765.09,-2719.66,4045.4300000000003,0.5979861317439975,3360.766666666668,-1840.9800000000002,1519.7866666666662,Entertainment,synthetic,5
2030-08-14,0.0,-3472.76,-3472.76,,2255.0300000000007,-2998.566666666667,-743.5366666666673,Food,synthetic,7
2030-08-20,3142.74,0.0,3142.74,1.0,3302.6100000000006,-2064.14,1238.4699999999993,Investment,synthetic,15
2030-08-22,4465.5,0.0,4465.5,1.0,2536.0800000000004,-1157.5866666666668,1378.4933333333327,Salary,synthetic,22
2030-08-24,0.0,-1835.06,-1835.06,,2536.0800000000004,-611.6866666666666,1924.3933333333327,Pets,synthetic,20
2030-08-30,3587.95,-2435.74,1152.21,0.32113323764266505,2684.483333333334,-1423.5999999999997,1260.8833333333328,Bonus,synthetic,0
2030-09-01,0.0,-2483.76,-2483.76,,1195.9833333333338,-2251.52,-1055.5366666666673,Utilities,synthetic,27
2030-09-05,2163.58,0.0,2163.58,1.0,1917.1766666666672,-1639.8333333333333,277.3433333333326,Salary,synthetic,22
2030-09-07,0.0,-2083.43,-2083.43,,721.193333333334,-1522.3966666666668,-801.203333333334,Debt,synthetic,2
2030-09-11,4605.76,-2523.45,2082.3100000000004,0.45210996665045516,2256.446666666667,-1535.6266666666663,720.8199999999996,Groceries,synthetic,10
2030-09-29,6900.49,0.0,6900.49,1.0,3835.4166666666674,-1535.6266666666663,2299.7899999999995,Investment,synthetic,15
2030-10-03,0.0,-5299.78,-5299.78,,3835.4166666666674,-2607.7433333333333,1227.6733333333332,Health,synthetic,12
2030-10-05,2119.59,0.0,2119.59,1.0,3006.693333333334,-1766.5933333333332,1240.0999999999997,Salary,synthetic,22
2030-10-09,0.0,-1603.39,-1603.39,,706.5300000000007,-2301.056666666667,-1594.5266666666669,Rent,synthetic,21
2030-10-19,7527.01,0.0,7527.01,1.0,3215.533333333334,-534.4633333333334,2681.0699999999997,Investment,synthetic,15
2030-10-21,3388.66,0.0,3388.66,1.0,3638.5566666666673,-534.4633333333334,3104.093333333333,Investment,synthetic,15
2030-10-23,0.0,-2097.82,-2097.82,,3638.5566666666673,-699.2733333333334,2939.283333333333,Health,synthetic,12
2030-10-25,3633.36,-2381.53,1251.83,0.3445378382543981,2340.673333333334,-1493.1166666666668,847.5566666666663,Bonus,synthetic,0
2030-10-27,0.0,-1786.13,-1786.13,,1211.1200000000006,-2088.4933333333333,-877.3733333333338,Entertainment,synthetic,5
2030-11-06,3275.61,-3010.76,264.8499999999999,0.0808551689608958,2302.9900000000007,-2392.806666666667,-89.81666666666706,Bonus,synthetic,0
